Name|Meaning|link
Saphala |  Successful, Victorious, Fortunatesuccessful | https://parenting.firstcry.com/articles/name-meaning/saphala/
Snigda |  Affectionate, Loving, Sympathetic, Smooth, Even, Polished, Tender, Caring, Susceptibleaffectionate, She Who Is Of Tender Nature | https://parenting.firstcry.com/articles/name-meaning/snigda/
Devaja |  Born From God | https://parenting.firstcry.com/articles/name-meaning/devaja/
Shamini |  Na | https://parenting.firstcry.com/articles/name-meaning/shamini/
Saadhaka |  Proficient, Skilled, Good, Magical, Supernatural, Necromantic, Seeker, An Aspirant | https://parenting.firstcry.com/articles/name-meaning/saadhaka/
Sahrudee |  Kind Hearted | https://parenting.firstcry.com/articles/name-meaning/sahrudee/
Sivamathy |  Knowledge, Understanding, Expertise, Moon, Satellite, Fiddle, Loaf, Idle, Mope, Drift, Stooge Aroundknowledge | https://parenting.firstcry.com/articles/name-meaning/sivamathy/
Gayanthika |  SingingSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/gayanthika/
Jasmit |  Famed, Famous, Notorious, Celebrated, Acclaimed, Eminent, Well Known, Renownedfamed | https://parenting.firstcry.com/articles/name-meaning/jasmit-2/
Ura |  The Heart | https://parenting.firstcry.com/articles/name-meaning/ura/
Josthna |  Na | https://parenting.firstcry.com/articles/name-meaning/josthna/
Kukur |  Flower, Bloom, Primeflower | https://parenting.firstcry.com/articles/name-meaning/kukur/
Rasana |  Tongue, Language, Speechtongue | https://parenting.firstcry.com/articles/name-meaning/rasana/
Krithiga |  Is A Star | https://parenting.firstcry.com/articles/name-meaning/krithiga/
Medh |  Intellect, Mind, Nousintellect, Goddess Saraswati | https://parenting.firstcry.com/articles/name-meaning/medh-2/
Shanthi |  Peace, Tranquillity, Privacypeace | https://parenting.firstcry.com/articles/name-meaning/shanthi/
Sukruti |  Worth, Value, Valuation, Benevolence, Kindness, Generosity, Auspiciousness, Good Deed, A Good Conduct | https://parenting.firstcry.com/articles/name-meaning/sukruti/
Dhrumi |  A Tree | https://parenting.firstcry.com/articles/name-meaning/dhrumi/
Nidha |  Sleep, Nap, Beauty Sleep, Night, Darkness, All The Timesleep | https://parenting.firstcry.com/articles/name-meaning/nidha/
Navaranjani |  Na | https://parenting.firstcry.com/articles/name-meaning/navaranjani/
Katresa |  A Graceful Person, A Pure Grace | https://parenting.firstcry.com/articles/name-meaning/katresa/
Hansamala |  A Line, Row Of Swans, A Line Or Row Of SwansSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/hansamala/
Heeranya |  Gold, Gold Medal, Scarce, Golden, Gold | https://parenting.firstcry.com/articles/name-meaning/heeranya/
Panchami |  Goddess Parvati, She Is Classed As Ihe Fifth Among The Seven Mother Like Divinities Saptmatrukas And Hence Also Called Panchami, The... | https://parenting.firstcry.com/articles/name-meaning/panchami/
Pushpaja |  Nectar, A Woman Born From The FlowerSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/pushpaja/
Pranki |  Na | https://parenting.firstcry.com/articles/name-meaning/pranki/
Rochi |  Light, Illumination, Incandescencelight, One Who Brings And Gives LightSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/rochi/
Upkosha |  Treasure, Riches, Wealthtreasure | https://parenting.firstcry.com/articles/name-meaning/upkosha/
Rutti |  Season, Period, Flavourseason | https://parenting.firstcry.com/articles/name-meaning/rutti/
Kaamada |  Generous, Liberal, Bounteousgenerous | https://parenting.firstcry.com/articles/name-meaning/kaamada/
Kalasaveri |  Name Of A Raga | https://parenting.firstcry.com/articles/name-meaning/kalasaveri/
Sanjeeta |  Triumphant, Victorious, Undefeated, Flute, Expressing Of Jubilation After Having Won A Victory | https://parenting.firstcry.com/articles/name-meaning/sanjeeta/
Suhela |  Easley Accessible | https://parenting.firstcry.com/articles/name-meaning/suhela/
Logambal |  Goddess Of The World | https://parenting.firstcry.com/articles/name-meaning/logambal/
Mayil |  Full Of Grace, Like A Peacock | https://parenting.firstcry.com/articles/name-meaning/mayil/
Shantha |  Peaceful, Tranquil, Serenepeaceful | https://parenting.firstcry.com/articles/name-meaning/shantha/
Logambal |  Goddess Of The World | https://parenting.firstcry.com/articles/name-meaning/logambal/
Mayil |  Full Of Grace, Like A Peacock | https://parenting.firstcry.com/articles/name-meaning/mayil/
Shantha |  Peaceful, Tranquil, Serenepeaceful | https://parenting.firstcry.com/articles/name-meaning/shantha/
Samagna |  Name Of A River | https://parenting.firstcry.com/articles/name-meaning/samagna/
Dhanusha |  Bow, Incline The Body, Give In, Genuine, Authentic, Sterlingbow | https://parenting.firstcry.com/articles/name-meaning/dhanusha/
Sashmati |  Soft Character | https://parenting.firstcry.com/articles/name-meaning/sashmati/
Srikanya |  Daughter Of Goddess Lakshmi (Daughter Of Goddess Lakshmi) | https://parenting.firstcry.com/articles/name-meaning/srikanya/
Ditiksha |  Na | https://parenting.firstcry.com/articles/name-meaning/ditiksha/
Ekanthika |  Focused, Concentrated, Determined, Single | https://parenting.firstcry.com/articles/name-meaning/ekanthika/
Neyha |  Rain, Rainfall, The Wet, Love, Deep Affection, Devotionrain | https://parenting.firstcry.com/articles/name-meaning/neyha/
Gaury |  White, Colourless, Snowy, Fair, Just, Impartial, Beautiful, Attractive, Lovelya Fair Woman, Goddess Parvati, Brilliant, Another Name For The Earth | https://parenting.firstcry.com/articles/name-meaning/gaury/
Samudaya |  Prosperity, Wealth, Luxuryprosperity | https://parenting.firstcry.com/articles/name-meaning/samudaya/
Sadrishii |  Like That | https://parenting.firstcry.com/articles/name-meaning/sadrishii/
Samaarasya |  Where All Things Become One In A Unity Of Blissful Realization | https://parenting.firstcry.com/articles/name-meaning/samaarasya/
Idhaya |  Heart, Ticker, Feelings, Sentiments, Soul, Mind, Bosom, Breastheart, Goddess Parvati | https://parenting.firstcry.com/articles/name-meaning/idhaya/
Jalita |  Na | https://parenting.firstcry.com/articles/name-meaning/jalita/
Renjith |  Victory, Success, Conqueringgoddess Lakshmi | https://parenting.firstcry.com/articles/name-meaning/renjith-2/
Kirthika |  Famous Action | https://parenting.firstcry.com/articles/name-meaning/kirthika/
Koshika |  Name Of A River | https://parenting.firstcry.com/articles/name-meaning/koshika/
Sanjali |  Hand Clasped In Prayer | https://parenting.firstcry.com/articles/name-meaning/sanjali/
Kausani |  Na | https://parenting.firstcry.com/articles/name-meaning/kausani/
Baumathi |  Na | https://parenting.firstcry.com/articles/name-meaning/baumathi/
Shilna |  Perfectly Created | https://parenting.firstcry.com/articles/name-meaning/shilna/
Noyonika |  Beautiful Eyes That Induce Magnetism, One With Expressive Eyes | https://parenting.firstcry.com/articles/name-meaning/noyonika/
Gaja Lakshmi |  Goddess Lakshmi As Graceful As An Elephant, Spiritual Lakshmi, One Of Hindu Gods.Similar Names: | https://parenting.firstcry.com/articles/name-meaning/gaja-lakshmi/
Suruchira |  Beautiful, Attractive, Lovelybeautiful | https://parenting.firstcry.com/articles/name-meaning/suruchira/
Pival |  A Tree | https://parenting.firstcry.com/articles/name-meaning/pival/
Shamvitha |  Na | https://parenting.firstcry.com/articles/name-meaning/shamvitha/
Prinaka |  Girl Who Brings Heaven To Earth, A Woman Who Will Bring Heaven To The EarthSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/prinaka/
Jhalak |  Glimpse, Brief Look, Glance, Spark, Flash, Particleglimpse, Sudden Motion, Spark Or A Sudden Motion You FeltSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/jhalak/
Jhalak |  Glimpse, Brief Look, Glance, Spark, Flash, Particleglimpse, Sudden Motion, Spark Or A Sudden Motion You FeltSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/jhalak/
Jesica |  God Sees Or Wealthy, Rich One, One Can Predict What'S Going To HappenSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/jesica/
Taalika |  Palm, Prize, Honour, Calm, Serene, Equable, Nightingale, Key, A List, Calm Or Nightingale. | https://parenting.firstcry.com/articles/name-meaning/taalika/
Priyani |  Na | https://parenting.firstcry.com/articles/name-meaning/priyani/
Rasmi |  Silken, Ray Of Light Or The Sunrays, Full Of Light, A Ray Of LightSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/rasmi/
Kautirya |  Goddess Durga, One Who Resides In A Hut, The Name Means She Lives In A HutSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/kautirya/
Kilimoli |  Pleasing Voice | https://parenting.firstcry.com/articles/name-meaning/kilimoli/
Vishnuvakshah |  Residing In Chest Of Lord Vishnu | https://parenting.firstcry.com/articles/name-meaning/vishnuvakshah/
Rishmetha |  Na | https://parenting.firstcry.com/articles/name-meaning/rishmetha/
Lyna |  Tender, Caring, Susceptible, United, Unified, Federal, Noble, Aristocratic, Gentlea Devoted One, Woman Of Magdala, To Be Present In Latent, A Ray... | https://parenting.firstcry.com/articles/name-meaning/lyna/
Mayukhi |  Pea | https://parenting.firstcry.com/articles/name-meaning/mayukhi/
Subho |  Good, Fine, Satisfactorygood | https://parenting.firstcry.com/articles/name-meaning/subho/
Minaxi |  Have Eyes As Fish | https://parenting.firstcry.com/articles/name-meaning/minaxi/
Chonda |  Wish, Desire, Aspire Towish, A Need For Something That May Or May Not HappenSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/chonda/
Itishree |  Start, Begin, Kick Offstart | https://parenting.firstcry.com/articles/name-meaning/itishree/
Praasha |  Desire, Wish, Fancydesire, A Mark Of Love | https://parenting.firstcry.com/articles/name-meaning/praasha/
Pragyaparamita |  Wise, Sage, Astute, Intelligent, Clever, Ingenious, Knowledgeable, Well Informed, Acquainted Withwise, Brilliant, Intellectual | https://parenting.firstcry.com/articles/name-meaning/pragyaparamita/
Keerti |  Fame, Renown, Notoriety, Reputation, Name, Happiness, Contentment, Exuberancefame, Good Name, Keerti Means Famous PersonSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/keerti-2/
Kamalinee |  Beautiful, Attractive, Lovely, Auspicious, Favourable, Opportunea Lotus Plant, A Pondfill Of Lotuses | https://parenting.firstcry.com/articles/name-meaning/kamalinee/
Chaturvi |  Na | https://parenting.firstcry.com/articles/name-meaning/chaturvi/
Swarni |  Gold, Gold Medal, Scarcegold | https://parenting.firstcry.com/articles/name-meaning/swarni/
Sumeda |  Wise, Sage, Astute, Clever, Intelligent, Talented, Sensible, Practical, Judiciouswise | https://parenting.firstcry.com/articles/name-meaning/sumeda/
Sushobhana |  Very Beautiful | https://parenting.firstcry.com/articles/name-meaning/sushobhana/
Pornima |  Full Moon Day | https://parenting.firstcry.com/articles/name-meaning/pornima/
Jaina |  Victory, Success, Conqueringvictory, Good Character | https://parenting.firstcry.com/articles/name-meaning/jaina-2/
Kalpini |  Night, Darkness, All The Timenight | https://parenting.firstcry.com/articles/name-meaning/kalpini/
Roopala |  Beauty, Attractiveness, Lovelinessbeauty | https://parenting.firstcry.com/articles/name-meaning/roopala/
Rajnandhini |  Princess | https://parenting.firstcry.com/articles/name-meaning/rajnandhini/
Saesha |  With Great Desire And Wish, Truth Of Life, The Truth Of Life | https://parenting.firstcry.com/articles/name-meaning/saesha/
Lavalika |  A Small Vine | https://parenting.firstcry.com/articles/name-meaning/lavalika/
Sumeda |  Wise, Sage, Astute, Clever, Intelligent, Talented, Sensible, Practical, Judiciouswise | https://parenting.firstcry.com/articles/name-meaning/sumeda/
Sushobhana |  Very Beautiful | https://parenting.firstcry.com/articles/name-meaning/sushobhana/
Puchi |  Na | https://parenting.firstcry.com/articles/name-meaning/puchi/
Haridarpa |  Name Of A Raga | https://parenting.firstcry.com/articles/name-meaning/haridarpa/
Sohadrita |  Na | https://parenting.firstcry.com/articles/name-meaning/sohadrita/
Preesha |  Beloved, Darling, Loved, Loving, Affectionate, Caringtalent Given By God, Gods Gift | https://parenting.firstcry.com/articles/name-meaning/preesha/
Juma |  Born On A Friday | https://parenting.firstcry.com/articles/name-meaning/juma-3/
Pujasatya |  Na | https://parenting.firstcry.com/articles/name-meaning/pujasatya/
Raviyanki |  Sunshine (Daughter Of The Sun God) | https://parenting.firstcry.com/articles/name-meaning/raviyanki/
Yasana |  Na | https://parenting.firstcry.com/articles/name-meaning/yasana/
Sulbha |  Natural, Normal, Unprocessed, Jasmine, Easily Available, A Natural, Easy | https://parenting.firstcry.com/articles/name-meaning/sulbha/
Shaileja |  A River, Daughter Of Mountains, Name Of Goddess Parvati, Wife Of Shiva | https://parenting.firstcry.com/articles/name-meaning/shaileja/
Dhariya |  Patience, Forbearance, Calmnesspatience | https://parenting.firstcry.com/articles/name-meaning/dhariya/
Dipranjan |  Na | https://parenting.firstcry.com/articles/name-meaning/dipranjan/
Sammathi |  Agreement, Accord, Assentagreement | https://parenting.firstcry.com/articles/name-meaning/sammathi/
Niskruti |  Na | https://parenting.firstcry.com/articles/name-meaning/niskruti/
Shivapriya |  Liked By Lord Shiva, Goddess Durga | https://parenting.firstcry.com/articles/name-meaning/shivapriya/
Hridyesa |  Heart, Ticker, Feelings, Sentiments, Soul, Mind, Bosom, Breastheart | https://parenting.firstcry.com/articles/name-meaning/hridyesa/
Prinitha |  Pleased, Happy, Over The Moonpleased | https://parenting.firstcry.com/articles/name-meaning/prinitha/
Jeevana |  Life, Existence, Entitylife, Feminine Of Jovian Derived From Jove Who Was The Roman Mythological Jupiter And Father Of The Sky, One... | https://parenting.firstcry.com/articles/name-meaning/jeevana/
Parameswari |  Goddess Durga, Supreme Ruler, The Supreme Goddess, Name Of A Raaga Composed By Pandit Ravi Shankar, Name Of Durga (Wife Of... | https://parenting.firstcry.com/articles/name-meaning/parameswari/
Rakshina |  Cute, Endearing, Attractivecute | https://parenting.firstcry.com/articles/name-meaning/rakshina/
Layana |  Ray Of The Sun, Lives By The Lane | https://parenting.firstcry.com/articles/name-meaning/layana/
Sawera |  Morning, Before Noon, Morn, Dawn, Daybreak, Sunupmorning, Goddess Of Sound, Early Morning | https://parenting.firstcry.com/articles/name-meaning/sawera/
Deenal |  Chief, Leader, Sachemsweet Girl, Variant Of Donald Great Chief, A Divine, Great PersonSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/deenal/
Medhinee |  The Earth, A Woman Of The EarthSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/medhinee/
Sambita |  Consciousness, Awareness, Awareness Ofconsciousness | https://parenting.firstcry.com/articles/name-meaning/sambita/
Glynis |  Glynis Means The One Who Comes From The ValleySimilar Names: | https://parenting.firstcry.com/articles/name-meaning/glynis/
Neelja |  Blue Lotus, Bright Blue Color. | https://parenting.firstcry.com/articles/name-meaning/neelja/
Swapriya |  Beloved, Darling, Loved, Beautiful, Attractive, Lovely, Self Loving, An Apsara Or Celestial | https://parenting.firstcry.com/articles/name-meaning/swapriya/
Prinitha |  Pleased, Happy, Over The Moonpleased | https://parenting.firstcry.com/articles/name-meaning/prinitha/
Jeevana |  Life, Existence, Entitylife, Feminine Of Jovian Derived From Jove Who Was The Roman Mythological Jupiter And Father Of The Sky, One... | https://parenting.firstcry.com/articles/name-meaning/jeevana/
Parameswari |  Goddess Durga, Supreme Ruler, The Supreme Goddess, Name Of A Raaga Composed By Pandit Ravi Shankar, Name Of Durga (Wife Of... | https://parenting.firstcry.com/articles/name-meaning/parameswari/
